Location,Training_Bias,Test_Bias_Uncorrected,Test_Bias_Corrected,RMSE_Uncorrected,RMSE_Corrected,CRPS_Uncorrected,CRPS_Corrected,SCRPS_Uncorrected,SCRPS_Corrected
58.0,-0.17642655968666077,0.04128940403461456,0.21771594882011414,0.8855649828910828,0.9093137383460999,0.3633308708667755,0.3870335817337036,0.8332715034484863,0.8698708415031433
59.0,-0.21182428300380707,-0.08827031403779984,0.12355396151542664,0.6917352676391602,0.6988954544067383,0.2914692759513855,0.29884639382362366,0.7216406464576721,0.7384068369865417
60.0,-0.019711049273610115,0.056177858263254166,0.07588887959718704,0.8030500411987305,0.8046436309814453,0.3399699628353119,0.3414553701877594,0.798859179019928,0.8014751076698303
61.0,-0.07510021328926086,-0.026202887296676636,0.04889735206961632,0.8030383586883545,0.8053866624832153,0.33983856439590454,0.34168872237205505,0.7986080050468445,0.8030024766921997
62.0,-0.031620390713214874,-0.006845100782811642,0.024775363504886627,0.7928112149238586,0.7932721376419067,0.3322865664958954,0.33281657099723816,0.7928376197814941,0.7939505577087402
63.0,-0.23544098436832428,-0.13289548456668854,0.10254555195569992,0.7181064486503601,0.7174312472343445,0.30810895562171936,0.3087945878505707,0.7480635643005371,0.7534870505332947
64.0,-0.13889504969120026,-0.16786308586597443,-0.028968043625354767,0.8004971146583557,0.7891401648521423,0.3572738766670227,0.3461518883705139,0.8235875368118286,0.8082326650619507
65.0,-0.02776254154741764,0.13573281466960907,0.16349537670612335,0.8310056328773499,0.8357365727424622,0.3521951735019684,0.35667768120765686,0.8167304396629333,0.8240784406661987
66.0,0.09179384261369705,0.12366660684347153,0.0318727046251297,0.7942957878112793,0.7865917086601257,0.31728851795196533,0.3094676434993744,0.7621873617172241,0.7494429349899292
67.0,-0.19167207181453705,-0.05182011052966118,0.13985192775726318,0.7752825617790222,0.7871864438056946,0.32590216398239136,0.3374433219432831,0.7788562774658203,0.80313640832901
68.0,0.005840792786329985,0.06847724318504333,0.06263645738363266,0.5989678502082825,0.5982687473297119,0.25669315457344055,0.25611305236816406,0.6570584177970886,0.6556455492973328
69.0,-0.19428157806396484,-0.10538017004728317,0.08890139311552048,0.796466588973999,0.7978500127792358,0.34659743309020996,0.34783434867858887,0.8090507984161377,0.8143018484115601
70.0,-0.18090198934078217,0.018969561904668808,0.19987156987190247,0.8530787229537964,0.878725528717041,0.3681204319000244,0.3929503262042999,0.831665575504303,0.8752215504646301
71.0,-0.15819641947746277,-0.05834507942199707,0.09985135495662689,0.895759105682373,0.8996575474739075,0.37443867325782776,0.37854307889938354,0.8528653979301453,0.8608795404434204
72.0,-0.4336322546005249,0.10738371312618256,0.5410158634185791,1.0952199697494507,1.2017866373062134,0.4348126947879791,0.5399956107139587,0.9230325818061829,1.0436840057373047
73.0,-0.15801315009593964,-0.026011181995272636,0.13200199604034424,0.6882352828979492,0.6988429427146912,0.2801288664340973,0.2911774218082428,0.7056335210800171,0.7270792126655579
